,book.type,book.value,mainEntity.type,mainEntity.value,publ.type,publ.value,subject.type,subject.value,subject_label.type,subject_label.value
330,uri,http://data.bibliotheken.nl/id/nbt/p059592664,uri,https://data2.bibliotheken.nl/.well-known/genid/44853f490e748ea8d6d1cba2262d6d89,uri,https://data2.bibliotheken.nl/.well-known/genid/c0c7b1759a5fabe74cd13efd3af692ec,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
331,uri,http://data.bibliotheken.nl/id/nbt/p059935995,uri,https://data2.bibliotheken.nl/.well-known/genid/1778b8cb38ff554b3cf922be9a6dc1aa,uri,https://data2.bibliotheken.nl/.well-known/genid/4d35b158fb3f44daa783eb83be3372d6,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
332,uri,http://data.bibliotheken.nl/id/nbt/p060008431,uri,https://data2.bibliotheken.nl/.well-known/genid/c337feb9cc14802b2fc4b28addfa5318,uri,https://data2.bibliotheken.nl/.well-known/genid/a4668bbe79d32256a80bad533fb4644c,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
333,uri,http://data.bibliotheken.nl/id/nbt/p060012706,uri,https://data2.bibliotheken.nl/.well-known/genid/563412f6d5ffffe27a14b85dfc460a5d,uri,https://data2.bibliotheken.nl/.well-known/genid/c6ded431200861f5d834d1fb02beca4b,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
334,uri,http://data.bibliotheken.nl/id/nbt/p060013079,uri,https://data2.bibliotheken.nl/.well-known/genid/d483bd3fab8c2415d97a0df769875216,uri,https://data2.bibliotheken.nl/.well-known/genid/662b528a17d3232cd9e20d56bf1c69f0,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
335,uri,http://data.bibliotheken.nl/id/nbt/p060077891,uri,https://data2.bibliotheken.nl/.well-known/genid/2bf8d5608009678c38bf1dd6ef7cfc78,uri,https://data2.bibliotheken.nl/.well-known/genid/8ec150b8ba7e65a54226506ba0270629,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
336,uri,http://data.bibliotheken.nl/id/nbt/p060163674,uri,https://data2.bibliotheken.nl/.well-known/genid/70fb88789fa28b37437a9f6b2f56c4cd,uri,https://data2.bibliotheken.nl/.well-known/genid/f6e5618dda8a874d768c7aef11cf0c56,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
337,uri,http://data.bibliotheken.nl/id/nbt/p060958170,uri,https://data2.bibliotheken.nl/.well-known/genid/bc90a0a81a0af314fca6869bafcb0999,uri,https://data2.bibliotheken.nl/.well-known/genid/aeafa0a8b1755a42d3d1ba574bfb25a1,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
338,uri,http://data.bibliotheken.nl/id/nbt/p061229431,uri,https://data2.bibliotheken.nl/.well-known/genid/fae005b9cc28f267f82721688c6093f4,uri,https://data2.bibliotheken.nl/.well-known/genid/6cea13ad3d9e126d8d74d0bce0a9bbc2,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
339,uri,http://data.bibliotheken.nl/id/nbt/p061230146,uri,https://data2.bibliotheken.nl/.well-known/genid/6b700f4f63b0ba29fa513c9d38541775,uri,https://data2.bibliotheken.nl/.well-known/genid/b106f763c7b73aa67e1661e74c2f6492,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
340,uri,http://data.bibliotheken.nl/id/nbt/p06125309X,uri,https://data2.bibliotheken.nl/.well-known/genid/fa7e09defb91fe1b5a84ca164eb4da76,uri,https://data2.bibliotheken.nl/.well-known/genid/1a590cffa6f8ebf537a11a01e90da868,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
341,uri,http://data.bibliotheken.nl/id/nbt/p061254916,uri,https://data2.bibliotheken.nl/.well-known/genid/b55679553d188222fb6bd572ee137f02,uri,https://data2.bibliotheken.nl/.well-known/genid/0e988de529839c45282e5fa53a1ce579,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
342,uri,http://data.bibliotheken.nl/id/nbt/p061369527,uri,https://data2.bibliotheken.nl/.well-known/genid/e2ae99b7b0e2529b4eeda1b56a86c1b5,uri,https://data2.bibliotheken.nl/.well-known/genid/6332c4880f31ad961d9c50fa755168d9,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
343,uri,http://data.bibliotheken.nl/id/nbt/p061380210,uri,https://data2.bibliotheken.nl/.well-known/genid/f46d807d42a6934d690950b9a2f1c4d0,uri,https://data2.bibliotheken.nl/.well-known/genid/f142de64fc0ca24f7e46b1ea9529d864,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
344,uri,http://data.bibliotheken.nl/id/nbt/p061396192,uri,https://data2.bibliotheken.nl/.well-known/genid/8a08e4d532cee54820cd84bce86df592,uri,https://data2.bibliotheken.nl/.well-known/genid/746314d1a83254cf9cd5525470eb8951,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
345,uri,http://data.bibliotheken.nl/id/nbt/p063660784,uri,https://data2.bibliotheken.nl/.well-known/genid/ec8c4f9ed0ad6554acd991c2210fac7c,uri,https://data2.bibliotheken.nl/.well-known/genid/037c990d01418ebca6e8f98dbff8d874,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
346,uri,http://data.bibliotheken.nl/id/nbt/p063661292,uri,https://data2.bibliotheken.nl/.well-known/genid/7bbb2bf2cccf09c8d4dd82708efd0428,uri,https://data2.bibliotheken.nl/.well-known/genid/aeed0b181801c5f17f399c53c2a66d40,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
347,uri,http://data.bibliotheken.nl/id/nbt/p063661446,uri,https://data2.bibliotheken.nl/.well-known/genid/400f6c7ff0d02c8b2504bf32b9ea0dc3,uri,https://data2.bibliotheken.nl/.well-known/genid/ade221f428e34985fe2d11b972b9123e,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
348,uri,http://data.bibliotheken.nl/id/nbt/p063661608,uri,https://data2.bibliotheken.nl/.well-known/genid/ac016eed1e2e04b48b1de959a3a9de00,uri,https://data2.bibliotheken.nl/.well-known/genid/659528c35be26b076c71d8a2150d0403,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
349,uri,http://data.bibliotheken.nl/id/nbt/p063661802,uri,https://data2.bibliotheken.nl/.well-known/genid/a3164888507292153a1963eb839def7d,uri,https://data2.bibliotheken.nl/.well-known/genid/d0b3e51e35eec2d6546ad2429e769743,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
350,uri,http://data.bibliotheken.nl/id/nbt/p063661934,uri,https://data2.bibliotheken.nl/.well-known/genid/f9ea141bf9d0c4a167f5946360c09f74,uri,https://data2.bibliotheken.nl/.well-known/genid/e178f6bc189127bfc039fb25454d13eb,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
351,uri,http://data.bibliotheken.nl/id/nbt/p063662108,uri,https://data2.bibliotheken.nl/.well-known/genid/efe14543bfef8d4ffd4104507497b3ec,uri,https://data2.bibliotheken.nl/.well-known/genid/57c59776a0e851e68cd37649c40a4b19,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
352,uri,http://data.bibliotheken.nl/id/nbt/p063674971,uri,https://data2.bibliotheken.nl/.well-known/genid/7b33a8ea35f273ed04db8b99e379a6e0,uri,https://data2.bibliotheken.nl/.well-known/genid/4f86fbcea56c085136555c2bd26ca05a,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
353,uri,http://data.bibliotheken.nl/id/nbt/p063675072,uri,https://data2.bibliotheken.nl/.well-known/genid/fcfe2bf3df24bcef390c073ce1fe160e,uri,https://data2.bibliotheken.nl/.well-known/genid/9364b46879ef9ad5e6e2da56759364d2,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
354,uri,http://data.bibliotheken.nl/id/nbt/p063675269,uri,https://data2.bibliotheken.nl/.well-known/genid/001c39d46820f128d052aa796524554d,uri,https://data2.bibliotheken.nl/.well-known/genid/5e422aad5ae0b5de98ea11227ffab41a,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
355,uri,http://data.bibliotheken.nl/id/nbt/p063675676,uri,https://data2.bibliotheken.nl/.well-known/genid/24b854aa0d030ac2e6353140743239f3,uri,https://data2.bibliotheken.nl/.well-known/genid/7f003539a0f3dd74a7633d7d476dc028,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
356,uri,http://data.bibliotheken.nl/id/nbt/p063675846,uri,https://data2.bibliotheken.nl/.well-known/genid/ad4b93218660927e7cc484b849dd2af5,uri,https://data2.bibliotheken.nl/.well-known/genid/c42578ba4813d7960e7e11ac392db17a,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
357,uri,http://data.bibliotheken.nl/id/nbt/p063676605,uri,https://data2.bibliotheken.nl/.well-known/genid/aabee15fe8b9d6ad41ca426e9d09df77,uri,https://data2.bibliotheken.nl/.well-known/genid/a98324ede3447df7dc13781e1ecd0f87,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
358,uri,http://data.bibliotheken.nl/id/nbt/p063676958,uri,https://data2.bibliotheken.nl/.well-known/genid/bd02e396ddcc93847f661f8390501255,uri,https://data2.bibliotheken.nl/.well-known/genid/cc1270c032e26729468ef771f266f6a6,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
359,uri,http://data.bibliotheken.nl/id/nbt/p063677083,uri,https://data2.bibliotheken.nl/.well-known/genid/7817ea6bc79704ba9d3155beade5dd77,uri,https://data2.bibliotheken.nl/.well-known/genid/7e8025b40db71491c9977799a0469cf4,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
360,uri,http://data.bibliotheken.nl/id/nbt/p063677172,uri,https://data2.bibliotheken.nl/.well-known/genid/7137059cdb05dd54d351c39e0f4c81fa,uri,https://data2.bibliotheken.nl/.well-known/genid/678730e27a17e8c1da3fa9ebfab88517,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
361,uri,http://data.bibliotheken.nl/id/nbt/p063677369,uri,https://data2.bibliotheken.nl/.well-known/genid/181c4c78d71e7f8f69a792d39c169164,uri,https://data2.bibliotheken.nl/.well-known/genid/f560d397c280e4d6c100759c931ed30d,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
362,uri,http://data.bibliotheken.nl/id/nbt/p063677466,uri,https://data2.bibliotheken.nl/.well-known/genid/7405d2a6b153060428da810d756e0eed,uri,https://data2.bibliotheken.nl/.well-known/genid/58e0a5fbf7f92fcb5e935371c7c25e40,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
363,uri,http://data.bibliotheken.nl/id/nbt/p063677806,uri,https://data2.bibliotheken.nl/.well-known/genid/0487c28d3b5dac0e656a272a8ffa7dcb,uri,https://data2.bibliotheken.nl/.well-known/genid/7aeed9ef952a4badb4247936a44218c2,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
364,uri,http://data.bibliotheken.nl/id/nbt/p063677946,uri,https://data2.bibliotheken.nl/.well-known/genid/737f79e7382dd2779475505461f790dc,uri,https://data2.bibliotheken.nl/.well-known/genid/687bfeb8d706eb91b8527d265ad4ab36,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
365,uri,http://data.bibliotheken.nl/id/nbt/p063678160,uri,https://data2.bibliotheken.nl/.well-known/genid/33c904a3faa388e823f9865f7ebc8b28,uri,https://data2.bibliotheken.nl/.well-known/genid/8a0b33f66d58d727bfbcc4dd4d293d09,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
366,uri,http://data.bibliotheken.nl/id/nbt/p063678276,uri,https://data2.bibliotheken.nl/.well-known/genid/4e16bcab7e8fc273bf91d653adf36715,uri,https://data2.bibliotheken.nl/.well-known/genid/f46ba8625d1583bb7d90dfe81c2bf722,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
367,uri,http://data.bibliotheken.nl/id/nbt/p063678578,uri,https://data2.bibliotheken.nl/.well-known/genid/9478252da07555dc3ee885af7d443085,uri,https://data2.bibliotheken.nl/.well-known/genid/b95695b22151ecf864df7c9072e523c5,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
368,uri,http://data.bibliotheken.nl/id/nbt/p063678772,uri,https://data2.bibliotheken.nl/.well-known/genid/284cffeaf678d27407f9106b7c816a03,uri,https://data2.bibliotheken.nl/.well-known/genid/bd7245b81911a11a896d340983a81066,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
369,uri,http://data.bibliotheken.nl/id/nbt/p063679027,uri,https://data2.bibliotheken.nl/.well-known/genid/92cfbbfcff4302015f346ff0dab251ca,uri,https://data2.bibliotheken.nl/.well-known/genid/2d293f9fbe6aee2479147fa0580485d5,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
370,uri,http://data.bibliotheken.nl/id/nbt/p063679248,uri,https://data2.bibliotheken.nl/.well-known/genid/ab4f560d479f7a35bc78d4a29dd35839,uri,https://data2.bibliotheken.nl/.well-known/genid/b7729cbe67f4dac89ad9c5290d188abc,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
371,uri,http://data.bibliotheken.nl/id/nbt/p06367940X,uri,https://data2.bibliotheken.nl/.well-known/genid/a26cf31418f442ca3e819c2b1d63b4ad,uri,https://data2.bibliotheken.nl/.well-known/genid/9981c05d3f7e12c1483092d8dd4d3534,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
372,uri,http://data.bibliotheken.nl/id/nbt/p063679558,uri,https://data2.bibliotheken.nl/.well-known/genid/3841469e6f53f1043353a570001ff34e,uri,https://data2.bibliotheken.nl/.well-known/genid/ba1c63f8fed417dd701c734c8d7d8c69,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
373,uri,http://data.bibliotheken.nl/id/nbt/p063679841,uri,https://data2.bibliotheken.nl/.well-known/genid/2212a8c77239ee6f0169b84b84a83986,uri,https://data2.bibliotheken.nl/.well-known/genid/963671c3c7a575481c6c27184e1676aa,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
374,uri,http://data.bibliotheken.nl/id/nbt/p063680149,uri,https://data2.bibliotheken.nl/.well-known/genid/ba58730410f72c277f713cb79995a3ad,uri,https://data2.bibliotheken.nl/.well-known/genid/083edf76de08be61ea83be20b9ab6590,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
375,uri,http://data.bibliotheken.nl/id/nbt/p063680378,uri,https://data2.bibliotheken.nl/.well-known/genid/e72a88a82501afd530b6045072747476,uri,https://data2.bibliotheken.nl/.well-known/genid/c4c219435fb9ae4d101484041204f255,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
376,uri,http://data.bibliotheken.nl/id/nbt/p063680599,uri,https://data2.bibliotheken.nl/.well-known/genid/a4b3faa2814d344ca999342c39292219,uri,https://data2.bibliotheken.nl/.well-known/genid/2802f9ba99195cb66b55c38f3913d969,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
377,uri,http://data.bibliotheken.nl/id/nbt/p063680742,uri,https://data2.bibliotheken.nl/.well-known/genid/7f7efe3b07c7205d82b2ddfb72d7c578,uri,https://data2.bibliotheken.nl/.well-known/genid/717601fdbfd109cdb2cf6b58714ba95f,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
378,uri,http://data.bibliotheken.nl/id/nbt/p063736896,uri,https://data2.bibliotheken.nl/.well-known/genid/457f7b7c568a3ca7d642c13e69e6cac3,uri,https://data2.bibliotheken.nl/.well-known/genid/8eec4ec890e46a36bce1ee3f19df726a,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
379,uri,http://data.bibliotheken.nl/id/nbt/p063736977,uri,https://data2.bibliotheken.nl/.well-known/genid/0b595c53c4a97fae1aedc7d72c9c5dce,uri,https://data2.bibliotheken.nl/.well-known/genid/176996c28baee40290fe9017a01cc1b1,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
380,uri,http://data.bibliotheken.nl/id/nbt/p063737094,uri,https://data2.bibliotheken.nl/.well-known/genid/721b9c6ca1769f7f610dcb3ee3d4ab1f,uri,https://data2.bibliotheken.nl/.well-known/genid/a8d0ba4cbf1652d98fe4a24c8f73be2d,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
381,uri,http://data.bibliotheken.nl/id/nbt/p063737213,uri,https://data2.bibliotheken.nl/.well-known/genid/3b8554c444f99085db81e2b3343d31f1,uri,https://data2.bibliotheken.nl/.well-known/genid/33407281e26a33d15b210463fe136972,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
382,uri,http://data.bibliotheken.nl/id/nbt/p063737353,uri,https://data2.bibliotheken.nl/.well-known/genid/50a1238ccff1be32a32a5a50f8f210b6,uri,https://data2.bibliotheken.nl/.well-known/genid/69ec4292a6d4a37b6e2e2df5d4534ccf,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
383,uri,http://data.bibliotheken.nl/id/nbt/p063737531,uri,https://data2.bibliotheken.nl/.well-known/genid/210045f897726667c092bbb430c28ac5,uri,https://data2.bibliotheken.nl/.well-known/genid/697c4d8c0d3999bf572bff1a0e0833ac,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
384,uri,http://data.bibliotheken.nl/id/nbt/p063737779,uri,https://data2.bibliotheken.nl/.well-known/genid/74712f5dd9795ed4f30cdb9152f198ec,uri,https://data2.bibliotheken.nl/.well-known/genid/f9207768b0ffa996badf1b8faa0ff6c3,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
385,uri,http://data.bibliotheken.nl/id/nbt/p063737957,uri,https://data2.bibliotheken.nl/.well-known/genid/12c747bdbb5dd693cecfa0150bd1b61a,uri,https://data2.bibliotheken.nl/.well-known/genid/ae28b7c621f639bac06bbc5d1c80188f,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
386,uri,http://data.bibliotheken.nl/id/nbt/p063738295,uri,https://data2.bibliotheken.nl/.well-known/genid/b8bbe0613fbfd3a51cf0d710d2489685,uri,https://data2.bibliotheken.nl/.well-known/genid/fea98b08428347fad3a76d9f8a02b757,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
387,uri,http://data.bibliotheken.nl/id/nbt/p063738449,uri,https://data2.bibliotheken.nl/.well-known/genid/f7babb3bfb7d3580ce916d02475bb64d,uri,https://data2.bibliotheken.nl/.well-known/genid/8d947602430bdfbdf5519ca13c5a407e,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
388,uri,http://data.bibliotheken.nl/id/nbt/p063738589,uri,https://data2.bibliotheken.nl/.well-known/genid/d719ee8d2853be1fe61810cffdcb4585,uri,https://data2.bibliotheken.nl/.well-known/genid/9cfb265881a5a24f75b04b657e608781,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
389,uri,http://data.bibliotheken.nl/id/nbt/p063738694,uri,https://data2.bibliotheken.nl/.well-known/genid/1417861cf4eb7f0608f0e3b862027f0e,uri,https://data2.bibliotheken.nl/.well-known/genid/1941d844121b3f00c97464a6dfbd0ad2,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
390,uri,http://data.bibliotheken.nl/id/nbt/p06373883X,uri,https://data2.bibliotheken.nl/.well-known/genid/47c983e6ad44aa5ca699a6be21ab304c,uri,https://data2.bibliotheken.nl/.well-known/genid/56c825383f3dcd2a672d56314b79e815,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
391,uri,http://data.bibliotheken.nl/id/nbt/p063738872,uri,https://data2.bibliotheken.nl/.well-known/genid/45556bc219505974f04b8ca7f0d3a384,uri,https://data2.bibliotheken.nl/.well-known/genid/e365d730a3260cd785937ee3e2b337f0,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
392,uri,http://data.bibliotheken.nl/id/nbt/p063739038,uri,https://data2.bibliotheken.nl/.well-known/genid/ec1a2c54af1873595248da080afdc458,uri,https://data2.bibliotheken.nl/.well-known/genid/440e72934545dccfa63c93832af04fec,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
393,uri,http://data.bibliotheken.nl/id/nbt/p063739127,uri,https://data2.bibliotheken.nl/.well-known/genid/525118be671d2e46a0463308c73640f0,uri,https://data2.bibliotheken.nl/.well-known/genid/719d00b04610bd7bf85d82a74682acb9,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
394,uri,http://data.bibliotheken.nl/id/nbt/p063739259,uri,https://data2.bibliotheken.nl/.well-known/genid/7a5f0b7b5233d1c65faa8703993856e6,uri,https://data2.bibliotheken.nl/.well-known/genid/8857b7758e823f7d73a5e8f8a825d40d,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
395,uri,http://data.bibliotheken.nl/id/nbt/p063739410,uri,https://data2.bibliotheken.nl/.well-known/genid/253a360cdd26daf601b2bd94ff227533,uri,https://data2.bibliotheken.nl/.well-known/genid/6b90bc5508f055f1436fa7b63ec3f8a2,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
396,uri,http://data.bibliotheken.nl/id/nbt/p065769864,uri,https://data2.bibliotheken.nl/.well-known/genid/da62fa04b05ebe552de1d37fb914399e,uri,https://data2.bibliotheken.nl/.well-known/genid/131a750196c8bdfa67a7a6240e834845,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
397,uri,http://data.bibliotheken.nl/id/nbt/p065769961,uri,https://data2.bibliotheken.nl/.well-known/genid/1367acd1235ab4a953ccef5e56123973,uri,https://data2.bibliotheken.nl/.well-known/genid/c5aaabb2d4934a5166f6991dd33680a8,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
398,uri,http://data.bibliotheken.nl/id/nbt/p065770145,uri,https://data2.bibliotheken.nl/.well-known/genid/48d04f6dda2fb0da5826be4df03b9b32,uri,https://data2.bibliotheken.nl/.well-known/genid/3b9a7b3ccc5c839d664cce38beae6335,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
399,uri,http://data.bibliotheken.nl/id/nbt/p065770277,uri,https://data2.bibliotheken.nl/.well-known/genid/1375b3adb14430f8e34b0c27562fd112,uri,https://data2.bibliotheken.nl/.well-known/genid/538dfacd4428ce44d9bc55957c37d508,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
400,uri,http://data.bibliotheken.nl/id/nbt/p065770382,uri,https://data2.bibliotheken.nl/.well-known/genid/4dfb7afffac13e7ece3ddced170c29f7,uri,https://data2.bibliotheken.nl/.well-known/genid/1e41275e506e43931e9704598f29dffa,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
401,uri,http://data.bibliotheken.nl/id/nbt/p142956864,uri,https://data2.bibliotheken.nl/.well-known/genid/2205749decf1103a405c19be716b395b,uri,https://data2.bibliotheken.nl/.well-known/genid/964e00b727c71922d949b277e5afa344,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
402,uri,http://data.bibliotheken.nl/id/nbt/p194895424,uri,https://data2.bibliotheken.nl/.well-known/genid/6fddc59284782241821494d77b4860ee,uri,https://data2.bibliotheken.nl/.well-known/genid/68e81326dd956d9ed00e24f78916a08a,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
403,uri,http://data.bibliotheken.nl/id/nbt/p217174663,uri,https://data2.bibliotheken.nl/.well-known/genid/e3b66294daf411f516b656e287207a55,uri,https://data2.bibliotheken.nl/.well-known/genid/e703bf19fe343931ddd8b9540e85e18f,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
404,uri,http://data.bibliotheken.nl/id/nbt/p217289134,uri,https://data2.bibliotheken.nl/.well-known/genid/68acb809db732d0ed2c557deb8cec2bf,uri,https://data2.bibliotheken.nl/.well-known/genid/44cbc9e19ba391cf93fe922d12d48072,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
405,uri,http://data.bibliotheken.nl/id/nbt/p217289444,uri,https://data2.bibliotheken.nl/.well-known/genid/f199de77a6fe251d489d8e485b97aff5,uri,https://data2.bibliotheken.nl/.well-known/genid/9d671c4bc152f6ab7994efefad46881f,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
406,uri,http://data.bibliotheken.nl/id/nbt/p217289800,uri,https://data2.bibliotheken.nl/.well-known/genid/f05c9c5ff43b16735c3161bee43067e9,uri,https://data2.bibliotheken.nl/.well-known/genid/1688c6468fa595b865da26ec4635346e,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
407,uri,http://data.bibliotheken.nl/id/nbt/p241250129,uri,https://data2.bibliotheken.nl/.well-known/genid/babced13e1e654bbd915f27babd7b2a9,uri,https://data2.bibliotheken.nl/.well-known/genid/64275a9ede486c1318e50c3d61cc51af,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
408,uri,http://data.bibliotheken.nl/id/nbt/p241251613,uri,https://data2.bibliotheken.nl/.well-known/genid/af015a71440d479d4d8502429729ebbc,uri,https://data2.bibliotheken.nl/.well-known/genid/f3b41723dae064bd97a46fabc82bb25e,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
409,uri,http://data.bibliotheken.nl/id/nbt/p315993146,uri,https://data2.bibliotheken.nl/.well-known/genid/549a8c8e24a36109934d498e22f91f1f,uri,https://data2.bibliotheken.nl/.well-known/genid/ac514f2710568a1be60f4f93b76b5108,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
410,uri,http://data.bibliotheken.nl/id/nbt/p403963818,uri,https://data2.bibliotheken.nl/.well-known/genid/9ce3cdeeb0d5ab260f0dd5ce7fb3ff89,uri,https://data2.bibliotheken.nl/.well-known/genid/e736a660b0d9e64b6e3e23aa495cfef1,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
411,uri,http://data.bibliotheken.nl/id/nbt/p86394759X,uri,https://data2.bibliotheken.nl/.well-known/genid/a45c9a7a515a3d31ef97e57db5d72ed6,uri,https://data2.bibliotheken.nl/.well-known/genid/15e033f4aef3b667bca7f642eb89bac9,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
